reading_date,week_id,sort_order,meter_id,b_code,floor,subb_code,building_name,raw_reading,raw_unit,reader,note
2026-01-16,2026-W03,1,EGAT__FL01__Main,EGAT,FL01,Main,มิเตอร์รวมทั้งหมด,,MWh,,
2026-01-16,2026-W03,2,EGAT__FL01__Main2,EGAT,FL01,Main2,มิเตอร์รวม เฟส 1,,kWh,,
2026-01-16,2026-W03,3,T.0006__FL01__MDB,T.0006,FL01,MDB,ท.0006 อาคาร บริหารอะไหล่กังหันก๊าซ1 อรอ.,967.37,MWh,,
2026-01-16,2026-W03,4,T.0007__FL01__MDB,T.0007,FL01,MDB,ท.0007 อาคาร กองบริหาร ชธธ.,0.91324,MWh,,
2026-01-16,2026-W03,5,T.0008__FL01__MDB,T.0008,FL01,MDB,ท.0008 อาคาร บริหารอะไหล่กังหันก๊าซ2 อรอ.,356009,kWh,,
2026-01-16,2026-W03,6,T.0009__FL01__MDB,T.0009,FL01,MDB,ท.0009 อาคาร ปฏิบัติการพิเศษ,41.04,MWh,,
2026-01-16,2026-W03,7,T.0010__FL01__MDB,T.0010,FL01,MDB,ท.0010 อาคาร ทดสอบเครื่องกล อรอ.,55.85,MWh,,
2026-01-16,2026-W03,8,T.0011__FL01__MDB,T.0011,FL01,MDB,ท.0011 อาคาร เครื่องมือ อบค.,,kWh,,
2026-01-16,2026-W03,9,T.0012__FL01__MDB,T.0012,FL01,MDB,ท.0012 อาคาร บำรุงรักษาเครื่องกล อบค.,217082.410000000003,kWh,,
2026-01-16,2026-W03,10,D.0026__FL01__MDB,D.0026,FL01,MDB,ต.0026 อาคารระบบประปา,3890.29,kWh,,
2026-01-16,2026-W03,11,D.0017__FL01__MDB,D.0017,FL01,MDB,ต.0017 อาคาร โรงอาหาร,6677,kWh,,
2026-01-16,2026-W03,12,D.0017__FL01__ร้านค้า_1,D.0017,FL01,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7938,kWh,,
2026-01-16,2026-W03,13,D.0017__FL01__ร้านค้า_2,D.0017,FL01,ร้านค้า 2,ต.0017 ร้านอาหาร 2 (ก๋วยเตี๋ยวสะบัดเส้น),4518,kWh,,
2026-01-16,2026-W03,14,D.0017__FL01__ร้านค้า_3,D.0017,FL01,ร้านค้า 3,ต.0017 ร้านอาหาร 3 (ร้านอาหารไม่ปิด),,kWh,,
2026-01-16,2026-W03,15,D.0017__FL01__ร้านค้า_4,D.0017,FL01,ร้านค้า 4,ต.0017 ตู้ ATM ธนาคารกรุงไทย,1841,kWh,,
2026-01-16,2026-W03,16,D.0017__FL01__ร้านค้า_5,D.0017,FL01,ร้านค้า 5,ต.0017 ร้านกาแฟ ใหม่,1833,kWh,,
2026-01-16,2026-W03,17,T.0014__FL01__MDB,T.0014,FL01,MDB,ท.0014 อาคาร ปฏิบัติการฝ่ายบำรุงรักษาไฟฟ้าและโยธา,407604,kWh,,
2026-01-16,2026-W03,18,T.0015__FL01__MDB,T.0015,FL01,MDB,ท.0015 อาคาศูนย์ปฏิบัติการทดสอบเคมี 2,339316,kWh,,
2026-01-16,2026-W03,19,T.0016__FL01__MDB,T.0016,FL01,MDB,ท.0016 อาคารปฏิบัติการเคมี 1 อคม.,396314,kWh,,
2026-01-16,2026-W03,20,T.0017__FL01__MDB,T.0017,FL01,MDB,ท.0017 อาคาร ศูนย์พัฒนางานเชื่อมและทดสอบฝีมือช่างเชื่อมสากล,321488,kWh,,
2026-01-16,2026-W03,21,T.0018__FL01__MDB,T.0018,FL01,MDB,ท.0018 อาคารศูนย์มาตรวิทยาและสอบเทียบเครื่องมือวัด,183469,kWh,,
2026-01-16,2026-W03,22,D.0019__FL01__MDB,D.0019,FL01,MDB,ต.0019 อาคารนันทนาการพร้อมอาคารจอดรถ,107615,kWh,,
2026-01-16,2026-W03,23,D.0019__FL01__ร้านค้า_1,D.0019,FL01,ร้านค้า 1,ต.0019 ร้านอาหาร 4 (ครัวเทคแคร์),6260,kWh,,
2026-01-16,2026-W03,24,D.0019__FL01__ร้านค้า_2,D.0019,FL01,ร้านค้า 2,ต.0019 ร้านอาหาร 5 (ตี๋ใหญ่ข้าวมันไก่),5760,kWh,,
2026-01-16,2026-W03,25,D.0019__FL01__ร้านค้า_3,D.0019,FL01,ร้านค้า 3,ต.0019 ร้านอาหาร 6 (ก๋วยเตี๋ยวแก้วขวัญ),713,kWh,,
2026-01-16,2026-W03,26,D.0019__FL01__ร้านค้า_4,D.0019,FL01,ร้านค้า 4,ต.0019 ร้านอาหาร 7 (ต้อมผลไม้สด),5711,kWh,,
2026-01-16,2026-W03,27,D.0019__FL01__ร้านค้า_5,D.0019,FL01,ร้านค้า 5,ต.0019 ร้านอาหาร 8 (ปั้นไปเรื่อย),2308,kWh,,
2026-01-16,2026-W03,28,D.0019__FL01__ร้านค้า_6,D.0019,FL01,ร้านค้า 6,ต.0019 ร้านอาหาร 9 (อาอิซะห์อาหารอิสลาม),1092,kWh,,
2026-01-16,2026-W03,29,D.0019__FL01__ร้านค้า_7,D.0019,FL01,ร้านค้า 7,ต.0019 ร้านสหกรณ์,9556,kWh,,
2026-01-16,2026-W03,30,D.0025__FL01__MDB,D.0025,FL01,MDB,ต.0025 อาคารอเนกประสงค์,17.97,MWh,,
2026-01-16,2026-W03,31,D.0015__FL01__MDB,D.0015,FL01,MDB,ต.0015 อาคารโรงซ่อมเครื่องกล อสร.,26864,kWh,,
2026-01-16,2026-W03,32,T.0022__FL01__MDB,T.0022,FL01,MDB,ท.0022 อาคารห้องกัมตภาพรังสี อบค.,1122,kWh,,
2026-01-16,2026-W03,33,T.0023__FL01__MDB,T.0023,FL01,MDB,ท.0023 อาคาร Construction Shop อบค.,5792,kWh,,
2026-01-16,2026-W03,34,T.0025__FL01__MDB,T.0025,FL01,MDB,ท.0025 อาคารเก็บอุปกรณ์ อสร.,2852,kWh,,
2026-01-16,2026-W03,35,T.0026__FL01__MDB,T.0026,FL01,MDB,ท.0026 อาคารบริหารการขนส่ง,631.95,MWh,,
2026-01-16,2026-W03,36,T.0027__FL01__MDB,T.0027,FL01,MDB,ท.0027 อาคารปฏิบัติการกองขนส่ง,255.7,MWh,,
2026-01-16,2026-W03,37,T.0028__FL01__MDB,T.0028,FL01,MDB,ท.0028 อาคารกองซ่อมเครื่องจักรกลและยานพาหนะ 1,264.1,MWh,,
2026-01-16,2026-W03,38,T.0029__FL01__MDB,T.0029,FL01,MDB,ท.0029 อาคารกองซ่อมเครื่องจักรกลและยานพาหนะ 2,339.29,MWh,,
2026-01-16,2026-W03,39,D.0031__FL01__MDB,D.0031,FL01,MDB,ต.0031 อาคารโรงอาหาร,39,MWh,,
2026-01-16,2026-W03,40,D.0031__FL01__ร้านค้า_1,D.0031,FL01,ร้านค้า 1,ต.0031 ร้านข้าวแกงคุณเพ็ญศรี,2715,kWh,,
2026-01-16,2026-W03,41,D.0033__FL01__MDB,D.0033,FL01,MDB,ต.0033 อาคารปฏิบัติการงานเชื่อม,0,kWh,,
2026-01-16,2026-W03,42,B.0001__FL01__MDB,B.0001,FL01,MDB,บ.0001 อาคาร แฟลต อบค.,8012,kWh,,
2026-01-16,2026-W03,43,T.0019__FL01__Main,T.0019,FL01,Main,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ.,481509.820000000007,kWh,,
2026-01-16,2026-W03,44,T.0019__FL01__LP1,T.0019,FL01,LP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบแสงสว่าง 1,95176.979999999996,kWh,,
2026-01-16,2026-W03,45,T.0019__FL01__PP1,T.0019,FL01,PP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 1,226699.51999999999,kWh,,
2026-01-16,2026-W03,46,T.0019__FL01__AP1,T.0019,FL01,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,176830.220000000001,kWh,,
2026-01-16,2026-W03,47,T.0019__FL01__EMDB_1,T.0019,FL01,EMDB 1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. (EMDB),123271.309999999998,kWh,,
2026-01-16,2026-W03,48,T.0019__FL03__SCB_3,T.0019,FL03,SCB 3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ.,113429.259999999995,kWh,,
2026-01-16,2026-W03,49,T.0019__FL03__LP3,T.0019,FL03,LP3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ. ระบบแสงสว่าง 3,18573.32,kWh,,
2026-01-16,2026-W03,50,T.0019__FL03__PP3,T.0019,FL03,PP3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 3,26540.689999999999,kWh,,
2026-01-16,2026-W03,51,T.0019__FL03__AP3,T.0019,FL03,AP3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 3,34784.910000000003,kWh,,
2026-01-16,2026-W03,52,T.0019__FL03__ร้านค้า,T.0019,FL03,ร้านค้า,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ.ร้านกาแฟ,,kWh,,
2026-01-16,2026-W03,53,T.0019__FL04__SCB_4,T.0019,FL04,SCB 4,ท.0019 ชั้นที่ 4 อบย.,336955.719999999972,kWh,,
2026-01-16,2026-W03,54,T.0019__FL04__LP4,T.0019,FL04,LP4,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบแสงสว่าง 4,116405.149999999994,kWh,,
2026-01-16,2026-W03,55,T.0019__FL04__PP41,T.0019,FL04,PP41,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 4/1,63930.050000000003,kWh,,
2026-01-16,2026-W03,56,T.0019__FL04__PP42,T.0019,FL04,PP42,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 4/2,31877.290000000001,kWh,,
2026-01-16,2026-W03,57,T.0019__FL04__AP4,T.0019,FL04,AP4,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 4,71260.580000000002,kWh,,
2026-01-16,2026-W03,58,T.0019__FL05__SCB_5,T.0019,FL05,SCB 5,"ท.0019 ชั้นที่ 5 อคม.,อบฟ.",211644.350000000006,kWh,,
2026-01-16,2026-W03,59,T.0019__FL05__LP5,T.0019,FL05,LP5,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบแสงสว่าง 5,76190.580000000002,kWh,,
2026-01-16,2026-W03,60,T.0019__FL05__PP51,T.0019,FL05,PP51,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 5/1,17570.84,kWh,,
2026-01-16,2026-W03,61,T.0019__FL05__PP52,T.0019,FL05,PP52,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 5/2,19863.790000000001,kWh,,
2026-01-16,2026-W03,62,T.0019__FL05__AP5,T.0019,FL05,AP5,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 5,64704.839999999997,kWh,,
2026-01-16,2026-W03,63,T.0019__FL06__SCB_6,T.0019,FL06,SCB 6,ท.0019 ชั้นที่ 6 อบฟ.,205988.079999999987,kWh,,
2026-01-16,2026-W03,64,T.0019__FL06__LP6,T.0019,FL06,LP6,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบแสงสว่าง 6,69791.770000000004,kWh,,
2026-01-16,2026-W03,65,T.0019__FL06__PP61,T.0019,FL06,PP61,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 6/1,18543.099999999999,kWh,,
2026-01-16,2026-W03,66,T.0019__FL06__PP62,T.0019,FL06,PP62,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 6/2,8930.18,kWh,,
2026-01-16,2026-W03,67,T.0019__FL06__AP6,T.0019,FL06,AP6,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 6,61339.5,kWh,,
2026-01-16,2026-W03,68,T.0019__FL07__SCB_7,T.0019,FL07,SCB 7,ท.0019 ชั้นที่ 7 อบฟ.,263139.059999999998,kWh,,
2026-01-16,2026-W03,69,T.0019__FL07__LP7,T.0019,FL07,LP7,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบแสงสว่าง 7,99202.649999999994,kWh,,
2026-01-16,2026-W03,70,T.0019__FL07__PP71,T.0019,FL07,PP71,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 7/1,30248.919999999998,kWh,,
2026-01-16,2026-W03,71,T.0019__FL07__PP72,T.0019,FL07,PP72,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 7/2,28893.759999999998,kWh,,
2026-01-16,2026-W03,72,T.0019__FL07__AP7,T.0019,FL07,AP7,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 7,32032.279999999999,kWh,,
2026-01-16,2026-W03,73,T.0019__FL08__SCB_8,T.0019,FL08,SCB 8,ท.0019 ชั้นที่ 8 อบค.,251214.790000000008,kWh,,
2026-01-16,2026-W03,74,T.0019__FL08__LP8,T.0019,FL08,LP8,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบแสงสว่าง 8,74563.809999999998,kWh,,
2026-01-16,2026-W03,75,T.0019__FL08__PP81,T.0019,FL08,PP81,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 8/1,48847.510000000002,kWh,,
2026-01-16,2026-W03,76,T.0019__FL08__PP82,T.0019,FL08,PP82,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 8/2,5759.25,kWh,,
2026-01-16,2026-W03,77,T.0019__FL08__AP8,T.0019,FL08,AP8,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 8,59927.470000000001,kWh,,
2026-01-16,2026-W03,78,T.0019__FL09__SCB_9,T.0019,FL09,SCB 9,ท.0019 ชั้นที่ 9 (รวม),242249.369999999995,kWh,,
2026-01-16,2026-W03,79,T.0019__FL09__LP9,T.0019,FL09,LP9,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบแสงสว่าง 9,40667.540000000001,kWh,,
2026-01-16,2026-W03,80,T.0019__FL09__PP91,T.0019,FL09,PP91,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 9/1,25895.66,kWh,,
2026-01-16,2026-W03,81,T.0019__FL09__PP92,T.0019,FL09,PP92,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 9/2,25980.84,kWh,,
2026-01-16,2026-W03,82,T.0019__FL09__AP9,T.0019,FL09,AP9,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 9,62105.400000000001,kWh,,
2026-01-16,2026-W03,83,T.0019__FL09__PPD,T.0019,FL09,PPD,ท.0019 ชั้นที่ 9 PPD,238435.23000000001,kWh,,
2026-01-16,2026-W03,84,T.0019__FL09__PPAC_1,T.0019,FL09,PPAC 1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,70691.100000000006,kWh,,
2026-01-16,2026-W03,85,T.0019__FL09__PPAC_2,T.0019,FL09,PPAC 2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,65694.389999999999,kWh,,
2026-01-16,2026-W03,86,T.0019__FL09__PPAC_3,T.0019,FL09,PPAC 3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,26756.450000000001,kWh,,
2026-01-16,2026-W03,87,T.0019__FL09__BP,T.0019,FL09,BP,ท.0019 Booster Pump,10996.57,kWh,,
2026-01-16,2026-W03,88,T.0019__FL09__PPL,T.0019,FL09,PPL,ท.0019 PPL (Lift),107269.830000000002,kWh,,
2026-01-16,2026-W03,89,T.0020__FL01__SCB_21,T.0020,FL01,SCB 21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,37690.739999999998,kWh,,
2026-01-16,2026-W03,90,T.0020__FL01__LP21,T.0020,FL01,LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,35858.190000000002,kWh,,
2026-01-16,2026-W03,91,T.0020__FL01__PP21,T.0020,FL01,PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,49718.739999999998,kWh,,
2026-01-16,2026-W03,92,T.0020__FL01__AP21,T.0020,FL01,AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,23227.700000000001,kWh,,
2026-01-16,2026-W03,93,T.0020__FL02__SCB_22,T.0020,FL02,SCB 22,ท.0020 ชั้นที่ 2,119311.759999999995,kWh,,
2026-01-16,2026-W03,94,T.0020__FL01__LP22,T.0020,FL01,LP22,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 2,0.64,kWh,,
2026-01-16,2026-W03,95,T.0020__FL01__PP22,T.0020,FL01,PP22,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 2,2.55,kWh,,
2026-01-16,2026-W03,96,T.0020__FL01__AP22,T.0020,FL01,AP22,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 2,29.64,kWh,,
2026-01-16,2026-W03,97,T.0020__FL03__SCB_23,T.0020,FL03,SCB 23,ท.0020 ชั้นที่ 3,91038.630000000005,kWh,,
2026-01-16,2026-W03,98,T.0020__FL01__LP23,T.0020,FL01,LP23,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 3,0,kWh,,
2026-01-16,2026-W03,99,T.0020__FL01__PP23,T.0020,FL01,PP23,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 3,33.31,kWh,,
2026-01-16,2026-W03,100,T.0020__FL01__AP23,T.0020,FL01,AP23,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 3,46.96,kWh,,
2026-01-16,2026-W03,101,T.0020__FL03__PPAC_3,T.0020,FL03,PPAC 3,ท.0020 แอร์รวม,393158.179999999993,kWh,,
